n,x,y,val,a1,a2
8025,55.77249,37.666752,5.413063555,9.878768785,5.413063555
8026,55.75689,37.638045,6.508574961,8.844682479,6.508574961
8027,55.762413,37.294121,0.36665878,9.29662983,0.36665878
8028,55.842049,37.631686,4.186752534,4.186752534,6.751245983
8029,55.800953,37.576285,7.549640152,7.549640152,8.86544905
8030,55.722747,37.738244,2.68479862,6.050759178,2.68479862
8031,55.660717,37.575229,0.974841352,0.974841352,8.905747934
8032,55.888972,37.518273,0.34704123,0.34704123,8.920707368
8033,55.706406,37.359767,2.871829707,4.713574377,2.871829707
8034,55.669071,37.720696,1.658449566,1.658449566,3.354462262
8035,55.855184,37.717429,3.111914864,3.111914864,3.479136932
8036,55.880746,37.519745,1.020175198,1.020175198,8.976881569
8037,55.783337,37.443023,6.049030308,8.991158263,6.049030308
8038,55.814095,37.44776,6.229802856,6.474229672,6.229802856
8039,55.73029,37.706163,3.909068012,6.668003224,3.909068012
8040,55.823159,37.551983,5.732522125,5.732522125,9.792857634
8041,55.777029,37.807167,0.054571405,9.507342201,0.054571405
8042,55.682576,37.473771,2.763564353,2.763564353,7.222429992
8043,55.722366,37.528888,6.01958193,6.01958193,9.325795102
8044,55.698294,37.501482,4.049769035,4.049769035,8.279932225
8045,55.681877,37.646555,2.70636515,2.70636515,6.183817861
8046,55.802888,37.431075,5.593072866,7.391299011,5.593072866
8047,55.84346,37.542557,4.071290337,4.071290337,9.847429038
8048,55.799188,37.610207,7.570923745,7.694070186,7.570923745
8049,55.70357,37.5101,4.481504364,4.481504364,8.608810801
8050,55.652664,37.488653,0.315863982,0.315863982,7.790354218
8051,55.88403,37.57013,0.751445323,0.751445323,9.100335061
8052,55.856924,37.455331,2.969530582,2.969530582,6.518726006
8053,55.763064,37.441375,5.986139626,9.34990119,5.986139626
8054,55.831213,37.550322,5.073462925,5.073462925,9.856244419
8055,55.68668,37.364599,3.056227628,3.099394867,3.056227628
8056,55.752167,37.656494,5.804527518,8.458199166,5.804527518
8057,55.756922,37.619951,7.199074957,8.84730104,7.199074957
8058,55.737495,37.374532,3.435288999,7.257588714,3.435288999
8059,55.77458,37.519403,8.963830226,9.707743987,8.963830226
8060,55.654537,37.635526,0.46913166,0.46913166,6.604704589
8061,55.650087,37.540331,0.104987951,0.104987951,9.762480824
8062,55.764572,37.654128,5.894818388,9.473300901,5.894818388
8063,55.726673,37.348102,2.42667206,6.372023943,2.42667206
8064,55.888043,37.389447,0.423061344,0.423061344,4.004472565
8065,55.687932,37.348805,2.453499821,3.201846086,2.453499821
8066,55.724649,37.606217,6.206399928,6.206399928,7.723189412
8067,55.66111,37.700718,1.007000561,1.007000561,4.116859129
8068,55.824789,37.733288,2.873928607,5.599139148,2.873928607
8069,55.87698,37.4758,1.328347156,1.328347156,7.299860328
8070,55.722952,37.682438,4.814457224,6.067534338,4.814457224
8071,55.865488,37.509939,2.268738058,2.268738058,8.602666748
8072,55.889713,37.450892,0.286405165,0.286405165,6.349325681
8073,55.679937,37.436495,2.547614859,2.547614859,5.799909938
8074,55.889955,37.727862,0.266602294,0.266602294,3.08099465
8075,55.691134,37.716042,3.463865897,3.463865897,3.532067379
8076,55.811106,37.367551,3.168881324,6.718819683,3.168881324
8077,55.888942,37.739695,0.349496131,0.349496131,2.629425817
8078,55.879178,37.788217,0.77773792,1.148484712,0.77773792
8079,55.785205,37.43549,5.761557308,8.838299735,5.761557308
8080,55.734407,37.379927,3.641172026,7.004897528,3.641172026
8081,55.810039,37.79647,0.462788408,6.806132344,0.462788408
8082,55.794233,37.42693,5.434892117,8.099538069,5.434892117
8083,55.663874,37.319699,1.233178811,1.233178811,1.342761847
8084,55.697592,37.801244,0.280603873,3.992324342,0.280603873
8085,55.672266,37.510384,1.919896567,1.919896567,8.619648759
8086,55.748011,37.703841,3.997679761,8.11811349,3.997679761
8087,55.822729,37.603868,5.767709045,5.767709045,7.812831531
8088,55.652003,37.716332,0.261774321,0.261774321,3.52100045
8089,55.842613,37.316787,1.231634623,4.140600387,1.231634623
8090,55.720531,37.680014,4.906961479,5.869423794,4.906961479
8091,55.857348,37.495257,2.934834642,2.934834642,8.042374886
8092,55.784191,37.659841,5.676799902,8.921275403,5.676799902
8093,55.691589,37.370627,3.286267087,3.501098568,3.286267087
8094,55.756597,37.465065,6.890193175,8.820706275,6.890193175
8095,55.879457,37.327357,1.125654129,1.125654129,1.635005076
8096,55.840285,37.485301,4.331100737,4.331100737,7.662435793
8097,55.732024,37.43342,5.682562337,6.809896526,5.682562337
8098,55.82695,37.802128,0.246868823,5.422304416,0.246868823
8099,55.745602,37.684492,4.736072843,7.920984906,4.736072843
8100,55.773651,37.318953,1.314293129,9.7837641,1.314293129
8101,55.69007,37.607396,3.376798727,3.376798727,7.678196625
8102,55.72852,37.624394,6.523164041,6.523164041,7.029521985
8103,55.812016,37.706702,3.88849879,6.64435434,3.88849879
8104,55.768279,37.395451,4.233596141,9.776644886,4.233596141
8105,55.863309,37.590435,2.447045731,2.447045731,8.325459278
8106,55.731489,37.354696,2.67831111,6.766117451,2.67831111
8107,55.873153,37.61928,1.641510746,1.641510746,7.22468154
8108,55.696427,37.67425,3.896992337,3.896992337,5.126926218
8109,55.679723,37.470643,2.530103229,2.530103229,7.103059815
8110,55.80812,37.516932,6.963164204,6.963164204,8.869532365
8111,55.886719,37.430803,0.531404326,0.531404326,5.582692851
8112,55.726609,37.751845,2.165759687,6.36678682,2.165759687
8113,55.816129,37.409949,4.786866228,6.307787356,4.786866228
8114,55.714801,37.482496,5.400537623,5.400537623,7.555391884
8115,55.676259,37.320284,1.365086513,2.246643945,1.365086513
8116,55.853762,37.781791,1.022965784,3.228277191,1.022965784
8117,55.679855,37.721779,2.540904795,2.540904795,3.313133009
8118,55.740746,37.394646,4.202875875,7.523618197,4.202875875
8119,55.852391,37.644569,3.340466186,3.340466186,6.259607239
8120,55.784817,37.538668,8.870049794,8.870049794,9.699017715
8121,55.677029,37.431909,2.309653082,2.309653082,5.624899825
8122,55.80928,37.428191,5.483014173,6.86824135,5.483014173
8123,55.8022,37.297373,0.490761023,7.447598084,0.490761023
8124,55.688727,37.375899,3.266900973,3.266900973,3.487456209
8125,55.713481,37.806471,0.081132032,5.292521961,0.081132032
8126,55.715222,37.669679,5.301363903,5.434988073,5.301363903
8127,55.755766,37.574495,8.752705506,8.752705506,8.93375871
8128,55.712499,37.629181,5.212164855,5.212164855,6.846841346
8129,55.748114,37.396134,4.259660665,8.126541985,4.259660665
8130,55.827573,37.603826,5.371324297,5.371324297,7.814434327
8131,55.764178,37.791095,0.667908198,9.441059863,0.667908198
8132,55.83231,37.356974,2.76524374,4.983695363,2.76524374
8133,55.853181,37.658229,3.275820449,3.275820449,5.738316758
8134,55.869192,37.645825,1.965639563,1.965639563,6.211675991
8135,55.751853,37.686391,4.663603544,8.432504531,4.663603544
8136,55.653565,37.715356,0.389592855,0.389592855,3.558246388
8137,55.856708,37.447638,2.987205872,2.987205872,6.225147114
8138,55.751379,37.507891,8.393717089,8.393717089,8.524511338
8139,55.745697,37.71916,3.413078819,7.928758761,3.413078819
8140,55.881507,37.494698,0.957902532,0.957902532,8.021042428
8141,55.654781,37.503654,0.489098192,0.489098192,8.362819701
8142,55.650017,37.478674,0.099259847,0.099259847,7.409537402
8143,55.883582,37.542932,0.788105184,0.788105184,9.861739721
8144,55.672651,37.608936,1.951401135,1.951401135,7.61942742
8145,55.883486,37.647023,0.795960869,0.795960869,6.165958129
8146,55.703722,37.709297,3.789468864,4.493942531,3.789468864
8147,55.870137,37.796294,0.469504889,1.888310169,0.469504889
8148,55.663505,37.716324,1.202983524,1.202983524,3.521305745
8149,55.823188,37.346683,2.372520436,5.730149053,2.372520436
8150,55.855971,37.343563,2.253455553,3.047514617,2.253455553
8151,55.752629,37.483983,7.612138512,8.496004648,7.612138512
8152,55.861241,37.527048,2.616270268,2.616270268,9.25557735
8153,55.823929,37.793456,0.577808138,5.669512988,0.577808138
8154,55.675778,37.667618,2.207283692,2.207283692,5.380015417
8155,55.743405,37.361883,2.952580121,7.741204293,2.952580121
8156,55.722303,37.584221,6.014426637,6.014426637,8.562596836
8157,55.657904,37.805546,0.116431717,0.744653429,0.116431717
8158,55.849275,37.440219,3.595448613,3.595448613,5.942024561
8159,55.738828,37.496483,7.366668167,7.366668167,8.089161279
8160,55.867044,37.73184,2.141410505,2.141410505,2.929186924
8161,55.852687,37.790358,0.69603346,3.316244492,0.69603346
8162,55.790941,37.418859,5.126888056,8.368922585,5.126888056
8163,55.731164,37.546807,6.739522685,6.739522685,9.990383221
8164,55.782852,37.629432,6.837262729,9.030845836,6.837262729
8165,55.806483,37.612084,7.097119991,7.097119991,7.499294006
8166,55.808179,37.626004,6.958336231,6.958336231,6.968081453
8167,55.810604,37.298123,0.519382389,6.759898367,0.519382389
8168,55.764922,37.495075,8.035429435,9.501941418,8.035429435
8169,55.675555,37.513471,2.189035592,2.189035592,8.737454301
8170,55.726588,37.640892,6.365068389,6.365068389,6.399928256
8171,55.759027,37.307306,0.869822395,9.01955329,0.869822395
8172,55.787705,37.568909,8.633724617,8.633724617,9.146930645
8173,55.881792,37.682105,0.934580969,0.934580969,4.827165111
8174,55.704863,37.306519,0.839789041,4.587310615,0.839789041
8175,55.674933,37.778867,1.13455095,2.138137303,1.13455095
8176,55.84599,37.304053,0.74568199,3.864260318,0.74568199
8177,55.850261,37.32261,1.453850909,3.514764186,1.453850909
8178,55.731799,37.570273,6.791484765,6.791484765,9.09487792
8179,55.723376,37.389961,4.024087742,6.102230278,4.024087742
8180,55.677816,37.540688,2.374053329,2.374053329,9.776104594
8181,55.778761,37.711863,3.69154563,9.365612559,3.69154563
8182,55.718339,37.656026,5.69005233,5.69005233,5.822387251
8183,55.697891,37.576332,4.016791526,4.016791526,8.863655445
8184,55.801476,37.375704,3.480014654,7.506843038,3.480014654
8185,55.782408,37.477464,7.363361599,9.067178377,7.363361599
8186,55.679063,37.584206,2.476095397,2.476095397,8.563169263
8187,55.840197,37.359212,2.850649896,4.338301781,2.850649896
8188,55.891134,37.689282,0.170124668,0.170124668,4.553277719
8189,55.873656,37.61943,1.600350233,1.600350233,7.218957266
8190,55.862311,37.531294,2.528712118,2.528712118,9.417612444
8191,55.877077,37.372948,1.320409641,1.320409641,3.374840674
8192,55.858717,37.797634,0.418368048,2.822809307,0.418368048
8193,55.816765,37.724553,3.207272117,6.255743446,3.207272117
8194,55.891119,37.357404,0.171352119,0.171352119,2.781653323
8195,55.710121,37.598077,5.017573003,5.017573003,8.033826638
8196,55.82539,37.647334,5.54995929,5.54995929,6.154089802
8197,55.792022,37.500332,8.23604613,8.280464304,8.23604613
8198,55.712863,37.411456,4.844376092,5.241950992,4.844376092
8199,55.706453,37.308692,0.922714679,4.71742039,0.922714679
8200,55.815567,37.791783,0.641652865,6.353775843,0.641652865
8201,55.822977,37.392965,4.138725853,5.747415193,4.138725853
8202,55.732491,37.782391,1.000068691,6.848111158,1.000068691
8203,55.766648,37.402167,4.489890934,9.643180079,4.489890934
8204,55.652421,37.428249,0.295979281,0.295979281,5.485227559
8205,55.701448,37.728251,3.066149701,4.307861003,3.066149701
8206,55.825798,37.47838,5.51657263,5.51657263,7.398317827
8207,55.714258,37.395861,4.249242488,5.356103908,4.249242488
8208,55.777451,37.48648,7.70742858,9.472809921,7.70742858
8209,55.843155,37.486729,4.096248501,4.096248501,7.716930874
8210,55.756694,37.558161,8.82864379,8.82864379,9.557093901
8211,55.86274,37.403267,2.493607028,2.493607028,4.531868937
8212,55.87809,37.322509,1.237515803,1.237515803,1.449996565
8213,55.717463,37.755037,2.043947154,5.618369209,2.043947154
8214,55.814449,37.684506,4.735538578,6.445261836,4.735538578
8215,55.764602,37.333059,1.852603781,9.475755803,1.852603781
8216,55.804876,37.516469,7.228620877,7.228620877,8.851863442
8217,55.777991,37.495131,8.037566497,9.428621696,8.037566497
8218,55.746229,37.714466,3.592210409,7.972292346,3.592210409
8219,55.77971,37.695295,4.323810687,9.287955845,4.323810687
8220,55.656485,37.566677,0.628536592,0.628536592,9.23210783
8221,55.87119,37.292934,0.321360698,1.802143129,0.321360698
8222,55.679008,37.467516,2.471594745,2.471594745,6.983727799
8223,55.823517,37.458991,5.703226968,5.703226968,6.658398272
8224,55.651274,37.739509,0.202120217,0.202120217,2.636523916
8225,55.845627,37.742938,2.50566703,3.893964625,2.50566703
8226,55.763327,37.618828,7.241930683,9.371422493,7.241930683
8227,55.76116,37.670011,5.288694179,9.19409678,5.288694179
8228,55.678468,37.307115,0.862533487,2.427406519,0.862533487
8229,55.672686,37.788205,0.778195862,1.954265187,0.778195862
8230,55.686687,37.677697,3.099967677,3.099967677,4.99538242
8231,55.774509,37.559401,9.509773242,9.71355392,9.509773242
8232,55.787933,37.559957,8.615067367,8.615067367,9.48855527
8233,55.69763,37.345498,2.327298677,3.995433883,2.327298677
8234,55.767383,37.360592,2.903313209,9.703325164,2.903313209
8235,55.737841,37.430188,5.559223331,7.28590191,5.559223331
8236,55.673614,37.797935,0.40688134,2.03020347,0.40688134
8237,55.664589,37.386636,1.291687295,1.291687295,3.897199686
8238,55.776113,37.804963,0.138680059,9.582298524,0.138680059
8239,55.681003,37.678769,2.634845689,2.634845689,4.954472947
8240,55.79646,37.701124,4.10136543,7.917302554,4.10136543
8241,55.874916,37.483616,1.497244373,1.497244373,7.598133124
8242,55.807131,37.599167,7.044094121,7.044094121,7.992230253
8243,55.869486,37.676452,1.941581529,1.941581529,5.042893887
8244,55.766997,37.409522,4.77057113,9.671738766,4.77057113
8245,55.853184,37.537275,3.275574958,3.275574958,9.645858298
8246,55.840111,37.565327,4.345339165,4.345339165,9.283626289
8247,55.701925,37.405017,4.346893936,4.346893936,4.598652124
8248,55.675405,37.4296,2.176761085,2.176761085,5.53678418
8249,55.870216,37.753246,1.881845595,1.881845595,2.112294976
8250,55.872748,37.285685,0.044725655,1.674651915,0.044725655
8251,55.791154,37.3788,3.598163653,8.351492785,3.598163653
8252,55.76247,37.455582,6.528304623,9.301294142,6.528304623
8253,55.833172,37.583059,4.913157862,4.913157862,8.606940872
8254,55.672419,37.318111,1.282160875,1.932416564,1.282160875
8255,55.874081,37.574416,1.565572463,1.565572463,8.936773494
8256,55.79351,37.720627,3.357095427,8.158701193,3.357095427
8257,55.84948,37.469341,3.578673453,3.578673453,7.053373123
8258,55.769872,37.433255,5.676265637,9.907000151,5.676265637
8259,55.816206,37.662193,5.587043298,6.301486443,5.587043298
8260,55.739523,37.644773,6.251822227,7.42354005,6.251822227
8261,55.691894,37.429618,3.526056733,3.526056733,5.537471092
8262,55.843635,37.728182,3.068782867,4.056970079,3.068782867
8263,55.696919,37.43606,3.93725272,3.93725272,5.783309546
8264,55.805773,37.765591,1.641187291,7.155219325,1.641187291
8265,55.662836,37.48909,1.148239222,1.148239222,7.807030934
8266,55.801442,37.450043,6.316926294,7.509625259,6.316926294
8267,55.761756,37.614299,7.414765572,9.242867489,7.414765572
8268,55.729618,37.625988,6.613013432,6.613013432,6.968692042
8269,55.818655,37.6395,6.101084657,6.101084657,6.453049511
8270,55.666392,37.57331,1.43922687,1.43922687,8.978980469
8271,55.833885,37.519177,4.854813039,4.854813039,8.955205654
8272,55.792416,37.558432,8.248223265,8.248223265,9.546752047
8273,55.783853,37.685842,4.684554384,8.948933959,4.684554384
8274,55.832361,37.433391,4.979522031,4.979522031,5.681455645
8275,55.875329,37.655551,1.463448564,1.463448564,5.840514116
8276,55.816505,37.609251,6.277019259,6.277019259,7.607406446
8277,55.736929,37.631596,6.754680547,7.211272907,6.754680547
8278,55.760285,37.583415,8.593355264,9.122495489,8.593355264
8279,55.709523,37.60636,4.968638634,4.968638634,7.717732272
8280,55.80126,37.478405,7.399271872,7.524518328,7.399271872
8281,55.69198,37.595375,3.533094117,3.533094117,8.13693988
8282,55.826778,37.346937,2.382213538,5.436379184,2.382213538
8283,55.761516,37.499999,8.223338243,9.223228277,8.223338243
8284,55.844455,37.511868,3.98986944,3.98986944,8.676280902
8285,55.651159,37.705706,0.192709761,0.192709761,3.926507964
8286,55.852386,37.806487,0.080521443,3.340875336,0.080521443
8287,55.728652,37.343971,2.269025576,6.533965607,2.269025576
8288,55.856905,37.454836,2.971085353,2.971085353,6.499835904
8289,55.890864,37.340744,0.192218781,0.192218781,2.145877378
8290,55.735327,37.6864,4.663260088,7.080181172,4.663260088
8291,55.693917,37.772471,1.378633959,3.691598918,1.378633959
8292,55.848028,37.698666,3.697490682,3.697490682,4.195167187
8293,55.857592,37.454751,2.91486811,2.91486811,6.496592149
8294,55.797724,37.659965,5.672067836,7.813869375,5.672067836
8295,55.6682,37.593643,1.587175595,1.587175595,8.203036155
8296,55.774592,37.439343,5.908594805,9.706762026,5.908594805
8297,55.816616,37.353873,2.646903931,6.267936123,2.646903931
8298,55.740567,37.782211,1.006937819,7.508970619,1.006937819
8299,55.665914,37.392159,1.400112107,1.400112107,4.107967425
8300,55.813699,37.486923,6.506634371,6.506634371,7.724334267
8301,55.833769,37.72208,3.301646301,4.864305324,3.301646301
8302,55.78381,37.344816,2.301272315,8.952452651,2.301272315
8303,55.715868,37.753383,2.107066806,5.487850284,2.107066806
8304,55.798972,37.564737,7.711745476,7.711745476,9.306141764
8305,55.764358,37.545469,9.455789271,9.455789271,9.958556262
8306,55.66576,37.565492,1.38751028,1.38751028,9.277329588
8307,55.752146,37.672069,5.21015715,8.456480735,5.21015715
8308,55.706614,37.285959,0.055181994,4.730595027,0.055181994
8309,55.832882,37.589214,4.936888576,4.936888576,8.372054861
8310,55.696646,37.413119,3.914913117,3.914913117,4.907839201
8311,55.740111,37.537423,7.471656117,7.471656117,9.651506247
8312,55.744985,37.397999,4.330832462,7.870495767,4.330832462
8313,55.80129,37.326609,1.606460033,7.522063426,1.606460033
8314,55.871566,37.692868,1.771375031,1.771375031,4.416429427
8315,55.791519,37.531837,8.321624817,8.321624817,9.438334313
8316,55.845712,37.786564,0.840819411,3.887009071,0.840819411
8317,55.863608,37.588598,2.422578547,2.422578547,8.395562543
8318,55.711773,37.703042,4.028171057,5.152756241,4.028171057
